team,isHome,player,initial,period,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,OREB,DREB,REB,AST,STL,BLK,TO,PF,game_date
San Francisco,False,mara neira,,Q1,5.92,1,2,1,1,0,0,3,0,1,1,0,0,0,2,0,20260104
San Francisco,False,mara neira,,Q2,8.95,3,5,0,2,0,0,6,0,3,3,0,0,0,0,3,20260104
San Francisco,False,mara neira,,Q3,6.27,2,3,1,2,0,0,5,0,0,0,0,0,0,1,0,20260104
San Francisco,False,mara neira,,Q4,6.35,2,4,1,1,0,0,5,0,0,0,0,0,0,0,1,20260104
San Francisco,False,meghan mcintyre,,EOG,14.48,2,3,0,1,1,1,5,0,1,1,0,0,0,0,2,20260104
San Francisco,False,meghan mcintyre,,Q2,6.77,1,2,0,1,0,0,2,0,1,1,0,0,0,0,0,20260104
San Francisco,False,meghan mcintyre,,Q3,1.93,1,1,0,0,1,1,3,0,0,0,0,0,0,0,2,20260104
San Francisco,False,natasa tausova,,EOG,27.9,3,6,0,0,0,0,6,0,4,4,0,0,0,1,2,20260104
San Francisco,False,natasa tausova,,Q1,6.18,1,2,0,0,0,0,2,0,1,1,0,0,0,0,0,20260104
San Francisco,False,natasa tausova,,Q2,6.97,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,20260104
San Francisco,False,natasa tausova,,Q3,8.2,1,1,0,0,0,0,2,0,2,2,0,0,0,0,0,20260104
San Francisco,False,natasa tausova,,Q4,5.25,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,20260104
San Francisco,False,nevaeh ferrara horne,,EOG,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20260104
San Francisco,False,nevaeh ferrara horne,,Q2,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20260104
San Francisco,False,noelia mourino,,EOG,31.48,2,6,0,0,2,2,6,3,4,7,0,0,0,2,6,20260104
San Francisco,False,noelia mourino,,OT1,5.0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,1,20260104
San Francisco,False,noelia mourino,,Q1,5.55,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,20260104
San Francisco,False,noelia mourino,,Q2,7.02,0,1,0,0,2,2,2,1,0,1,0,0,0,0,1,20260104
San Francisco,False,noelia mourino,,Q3,7.37,0,0,0,0,0,0,0,1,2,3,0,0,0,1,3,20260104
San Francisco,False,noelia mourino,,Q4,6.55,0,1,0,0,0,0,0,0,2,2,0,0,0,1,1,20260104
San Francisco,False,paula tirado,,EOG,24.08,4,6,1,2,2,2,11,1,3,4,0,0,0,0,3,20260104
San Francisco,False,paula tirado,,OT1,3.7,1,1,1,1,0,0,3,0,1,1,0,0,0,0,1,20260104
San Francisco,False,paula tirado,,Q1,6.83,2,2,0,0,2,2,6,1,1,2,0,0,0,0,1,20260104
San Francisco,False,paula tirado,,Q2,5.17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20260104
San Francisco,False,paula tirado,,Q3,3.28,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20260104
San Francisco,False,paula tirado,,Q4,5.1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20260104
San Francisco,False,sol castro,,EOG,16.27,2,3,0,0,0,0,4,3,1,4,0,0,0,1,4,20260104
San Francisco,False,sol castro,,OT1,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20260104
San Francisco,False,sol castro,,Q2,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20260104
San Francisco,False,sol castro,,Q3,5.53,2,3,0,0,0,0,4,3,1,4,0,0,0,0,2,20260104
San Francisco,False,team,,EOG,0.0,0,0,0,0,0,0,0,2,4,6,0,0,0,1,1,20260104
San Francisco,False,team,,OT1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20260104
San Francisco,False,team,,Q1,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20260104
San Francisco,False,team,,Q2,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,20260104
San Francisco,False,team,,Q3,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20260104
San Francisco,False,team,,Q4,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20260104
