team,isHome,player,initial,period,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,OREB,DREB,REB,AST,STL,BLK,TO,PF,game_date
LMU,True,jess lawson,JL,Q4,9.08,0,4,0,1,0,0,0,0,2,2,0,0,0,0,4,20251105
LMU,True,kayla jones,KJ,EOG,26.0,3,3,0,0,2,2,8,2,0,2,0,0,0,4,4,20251105
LMU,True,kayla jones,KJ,Q1,4.85,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,20251105
LMU,True,kayla jones,KJ,Q2,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20251105
LMU,True,kayla jones,KJ,Q3,7.65,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,20251105
LMU,True,kayla jones,KJ,Q4,4.75,1,1,0,0,2,2,4,1,0,1,0,0,0,2,1,20251105
LMU,True,mari somvichian,MS,EOG,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20251105
LMU,True,mari somvichian,MS,Q2,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20251105
LMU,True,maya hernandez,MH,EOG,29.93,5,9,0,0,1,2,11,1,7,8,0,0,0,2,3,20251105
LMU,True,maya hernandez,MH,Q1,6.63,2,3,0,0,1,2,5,0,2,2,0,0,0,0,2,20251105
LMU,True,maya hernandez,MH,Q2,8.87,3,4,0,0,0,0,6,0,2,2,0,0,0,1,0,20251105
LMU,True,maya hernandez,MH,Q3,7.55,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251105
LMU,True,maya hernandez,MH,Q4,6.88,0,1,0,0,0,0,0,1,2,3,0,0,0,1,1,20251105
LMU,True,team,,EOG,0.0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,20251105
LMU,True,team,,Q1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20251105
LMU,True,team,,Q2,0.0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,20251105
LMU,True,team,,Q3,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20251105
LMU,True,team,,Q4,0.0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,20251105
LMU,True,zawadi ogot,ZO,EOG,24.03,1,4,0,0,0,0,2,1,1,2,0,0,0,2,4,20251105
LMU,True,zawadi ogot,ZO,Q1,6.92,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,20251105
LMU,True,zawadi ogot,ZO,Q3,6.22,1,3,0,0,0,0,2,1,0,1,0,0,0,2,1,20251105
Utah Valley,False,amanda barcello,,EOG,36.3,4,11,2,6,2,2,12,0,3,3,0,0,0,1,3,20251105
Utah Valley,False,amanda barcello,,Q1,8.1,1,2,1,1,2,2,5,0,1,1,0,0,0,1,2,20251105
Utah Valley,False,amanda barcello,,Q2,9.98,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,20251105
Utah Valley,False,amanda barcello,,Q3,9.33,3,4,1,2,0,0,7,0,1,1,0,0,0,0,0,20251105
Utah Valley,False,amanda barcello,,Q4,8.88,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,20251105
Utah Valley,False,cambree blackham,,EOG,34.65,3,9,0,3,2,4,8,0,1,1,0,0,0,6,8,20251105
Utah Valley,False,cambree blackham,,Q1,6.3,0,1,0,1,1,2,1,0,0,0,0,0,0,1,2,20251105
Utah Valley,False,cambree blackham,,Q2,8.75,2,4,0,1,0,0,4,0,1,1,0,0,0,2,2,20251105
Utah Valley,False,cambree blackham,,Q3,9.6,1,4,0,1,0,0,2,0,0,0,0,0,0,2,1,20251105
Utah Valley,False,cambree blackham,,Q4,10.0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,20251105
Utah Valley,False,halle nelson,,EOG,34.58,3,7,1,2,1,2,8,0,5,5,0,0,0,0,6,20251105
Utah Valley,False,halle nelson,,Q1,7.43,0,2,0,1,0,0,0,0,1,1,0,0,0,0,2,20251105
Utah Valley,False,halle nelson,,Q2,9.98,1,2,0,0,1,2,3,0,1,1,0,0,0,0,2,20251105
Utah Valley,False,halle nelson,,Q3,8.35,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,20251105
Utah Valley,False,halle nelson,,Q4,8.82,2,2,1,1,0,0,5,0,1,1,0,0,0,0,2,20251105
Utah Valley,False,kaylee headrick,,EOG,14.4,2,5,1,2,1,2,6,0,5,5,0,0,0,1,3,20251105
Utah Valley,False,kaylee headrick,,Q1,4.77,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,20251105
Utah Valley,False,kaylee headrick,,Q2,2.9,2,2,1,1,0,0,5,0,2,2,0,0,0,0,0,20251105
Utah Valley,False,kaylee headrick,,Q3,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20251105
Utah Valley,False,kaylee headrick,,Q4,1.48,0,1,0,0,1,2,1,0,2,2,0,0,0,0,1,20251105
Utah Valley,False,kylee mabry,,EOG,34.08,4,11,2,5,0,1,10,1,1,2,0,0,0,3,5,20251105
Utah Valley,False,kylee mabry,,Q1,5.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20251105
Utah Valley,False,kylee mabry,,Q2,8.83,2,3,0,1,0,1,4,0,0,0,0,0,0,1,2,20251105
Utah Valley,False,kylee mabry,,Q3,10.0,1,4,1,2,0,0,3,0,0,0,0,0,0,2,1,20251105
Utah Valley,False,kylee mabry,,Q4,10.0,1,3,1,2,0,0,3,1,1,2,0,0,0,0,1,20251105
Utah Valley,False,naia tanuvasa,,EOG,3.02,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,20251105
Utah Valley,False,naia tanuvasa,,Q1,1.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20251105
Utah Valley,False,naia tanuvasa,,Q2,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20251105
Utah Valley,False,naia tanuvasa,,Q3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20251105
Utah Valley,False,saige gibb,,EOG,16.58,3,3,1,1,0,0,7,1,1,2,0,0,0,1,2,20251105
Utah Valley,False,saige gibb,,Q1,2.97,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20251105
Utah Valley,False,saige gibb,,Q2,5.9,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,20251105
Utah Valley,False,saige gibb,,Q3,6.23,1,1,0,0,0,0,2,1,1,2,0,0,0,1,1,20251105
Utah Valley,False,team,,EOG,0.0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,20251105
Utah Valley,False,team,,Q1,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20251105
Utah Valley,False,team,,Q2,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20251105
Utah Valley,False,team,,Q3,0.0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,20251105
Utah Valley,False,team,,Q4,0.0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,20251105
Utah Valley,False,tessa chaney,,EOG,25.95,6,12,0,0,1,2,13,2,1,3,0,0,0,4,2,20251105
Utah Valley,False,tessa chaney,,Q1,6.82,2,4,0,0,0,0,4,1,0,1,0,0,0,1,0,20251105
Utah Valley,False,tessa chaney,,Q2,4.08,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251105
Utah Valley,False,tessa chaney,,Q3,5.42,3,4,0,0,0,0,6,1,0,1,0,0,0,1,0,20251105
Utah Valley,False,tessa chaney,,Q4,9.63,1,3,0,0,1,2,3,0,0,0,0,0,0,2,2,20251105
